row ID,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
Row57306,Dartmoor,13.7,18.3,7.0,2.2,1.3,S,24.0,SSW,SSW,13.0,15.0,99.0,86.0,1018.1,1018.4,,,14.0,16.3,Yes,0
Row57307,Dartmoor,11.8,24.6,0.2,1.4,8.3,ESE,33.0,ESE,SW,11.0,9.0,87.0,58.0,1016.4,1013.1,,,15.6,23.8,No,1
Row57308,Dartmoor,12.8,18.2,7.8,5.0,3.9,SSW,57.0,SSW,SSW,13.0,17.0,99.0,86.0,1011.0,1010.5,,,14.0,15.8,Yes,1
Row57309,Dartmoor,10.5,16.7,10.8,3.6,6.6,S,50.0,S,S,22.0,30.0,70.0,73.0,1018.4,1019.1,,,12.1,13.8,Yes,0
Row57310,Dartmoor,11.7,20.8,0.0,3.6,3.1,ESE,50.0,ESE,ESE,31.0,24.0,71.0,71.0,1018.7,1017.0,,,15.5,17.8,No,0
Row57311,Dartmoor,11.9,32.0,6.6,6.8,9.6,ESE,43.0,ESE,ESE,2.0,22.0,82.0,50.0,1009.6,1007.4,,,21.1,31.2,Yes,0
Row57312,Dartmoor,17.6,28.1,26.6,6.8,6.8,ENE,37.0,E,ENE,15.0,22.0,99.0,69.0,1010.6,1006.3,,,17.6,24.9,Yes,1
Row57313,Dartmoor,17.5,26.4,17.0,5.2,4.9,N,54.0,NE,N,20.0,20.0,98.0,86.0,1001.1,1000.7,,,20.9,23.9,Yes,1
Row57314,Dartmoor,18.6,20.5,14.6,6.2,6.3,N,48.0,NW,WSW,20.0,17.0,90.0,86.0,997.9,1004.2,,,19.9,19.0,Yes,1
Row57315,Dartmoor,10.6,20.3,1.8,4.8,5.1,NNW,69.0,NW,NW,26.0,35.0,84.0,93.0,1004.3,999.9,,,14.6,15.6,Yes,1
Row57316,Dartmoor,8.9,18.6,5.0,3.6,6.9,SW,39.0,SW,WSW,9.0,26.0,93.0,58.0,1006.0,1008.2,,,13.7,17.2,Yes,0
Row57317,Dartmoor,11.4,19.9,0.8,3.6,6.3,W,41.0,NNW,SW,15.0,11.0,78.0,68.0,1015.3,1014.7,,,15.3,19.1,No,0
Row57318,Dartmoor,7.9,20.6,0.0,7.0,8.7,WNW,57.0,WNW,W,17.0,31.0,71.0,60.0,1009.3,1007.8,,,14.9,17.4,No,0
Row57319,Dartmoor,11.4,19.0,1.0,4.2,7.6,W,57.0,NNW,W,20.0,35.0,95.0,56.0,1001.6,1001.9,,,13.3,17.9,No,1
Row57320,Dartmoor,10.6,18.7,7.0,3.0,7.4,W,52.0,WNW,WNW,15.0,28.0,92.0,52.0,1003.7,1003.4,,,12.0,17.4,Yes,1
Row57321,Dartmoor,10.1,15.2,8.8,5.6,5.0,WSW,54.0,WNW,SW,13.0,17.0,94.0,89.0,996.1,997.9,,,11.7,10.5,Yes,1
Row57322,Dartmoor,5.4,17.1,10.0,2.0,4.3,WSW,48.0,WSW,WSW,15.0,20.0,81.0,88.0,1008.8,1009.4,,,12.7,14.3,Yes,1
Row57323,Dartmoor,11.1,16.6,3.4,1.8,6.2,SW,43.0,SSW,S,19.0,22.0,87.0,56.0,1013.6,1016.3,,,12.4,15.0,Yes,0
Row57324,Dartmoor,3.8,20.6,0.0,3.8,13.3,SSW,39.0,NE,SW,6.0,17.0,79.0,59.0,1019.4,1017.6,,,13.0,18.8,No,0
Row57325,Dartmoor,5.8,27.2,0.0,6.6,12.1,ESE,35.0,E,NE,20.0,9.0,72.0,37.0,1024.8,1019.3,,,14.0,24.4,No,0
Row57326,Dartmoor,13.6,25.0,0.0,3.6,9.7,SSW,33.0,ENE,SW,13.0,20.0,87.0,42.0,1012.0,1010.1,,,16.4,24.4,No,0
Row57327,Dartmoor,10.8,18.6,0.0,5.4,2.4,SSW,43.0,S,S,24.0,19.0,89.0,54.0,1011.4,1010.5,,,14.3,16.6,No,0
Row57328,Dartmoor,9.4,17.5,0.4,3.6,4.6,S,48.0,SSW,SSW,24.0,28.0,70.0,49.0,1015.3,1016.9,,,13.1,15.1,No,0
Row57329,Dartmoor,4.2,23.8,0.2,3.2,13.6,SW,33.0,ENE,NW,11.0,15.0,70.0,38.0,1018.3,1014.8,,,13.4,21.4,No,0
Row57330,Dartmoor,7.3,29.1,0.0,4.6,14.0,ESE,39.0,ESE,ENE,17.0,6.0,80.0,38.0,1017.8,1016.0,,,16.0,25.2,No,0
Row57331,Dartmoor,13.0,37.9,0.0,6.6,13.0,WNW,93.0,NNW,NW,22.0,39.0,36.0,26.0,1005.7,1004.9,,,29.1,34.6,No,0
Row57332,Dartmoor,11.1,20.4,0.0,4.0,10.9,SSE,46.0,SSE,SSE,20.0,26.0,57.0,46.0,1018.9,1018.0,,,14.1,18.8,No,0
Row57333,Dartmoor,8.8,22.8,0.0,4.4,11.7,SE,41.0,SSE,SE,20.0,17.0,65.0,50.0,1012.0,1011.1,,,15.8,21.3,No,0
Row57334,Dartmoor,5.8,33.6,0.0,4.8,9.3,NNW,50.0,ENE,NNE,19.0,17.0,72.0,27.0,1009.8,1005.3,,,16.2,30.0,No,0
Row57335,Dartmoor,16.2,39.1,0.0,9.4,9.8,NW,57.0,N,NNW,13.0,30.0,42.0,14.0,1005.6,1002.9,,,24.3,38.0,No,0
Row57336,Dartmoor,16.5,20.4,0.0,11.4,0.3,SSW,39.0,ESE,SE,7.0,24.0,89.0,81.0,1007.9,1011.1,,,19.1,18.8,No,1
Row57337,Dartmoor,11.9,24.1,1.2,0.6,13.2,ESE,54.0,SE,SE,33.0,37.0,81.0,61.0,1018.8,1018.2,,,18.0,22.1,Yes,0
Row57338,Dartmoor,15.8,20.6,0.2,6.8,0.7,ESE,39.0,E,ESE,22.0,15.0,89.0,97.0,1015.8,1013.3,,,19.1,19.3,No,1
Row57339,Dartmoor,16.4,27.6,5.6,2.6,4.3,E,43.0,SSE,E,9.0,13.0,100.0,68.0,1011.0,1006.9,,,17.2,26.9,Yes,1
Row57340,Dartmoor,17.1,26.2,43.8,4.2,5.2,NNW,56.0,N,NNW,6.0,30.0,100.0,77.0,998.3,999.2,,,19.5,23.0,Yes,0
Row57341,Dartmoor,16.2,23.9,0.0,4.6,0.0,SSE,43.0,ESE,S,7.0,30.0,98.0,99.0,1006.2,1001.1,,,17.9,19.4,No,1
Row57342,Dartmoor,12.2,27.1,0.2,3.4,11.6,WSW,39.0,WNW,SW,6.0,15.0,99.0,69.0,1010.1,1009.5,,,15.5,24.4,No,0
Row57343,Dartmoor,14.8,23.1,0.0,5.4,11.9,W,43.0,SW,SW,19.0,17.0,81.0,60.0,1011.0,1009.2,,,16.4,22.1,No,0
Row57344,Dartmoor,12.8,19.0,0.0,6.0,4.9,WSW,46.0,WSW,W,30.0,22.0,76.0,78.0,1010.4,1011.1,,,16.5,17.2,No,0
Row57345,Dartmoor,13.5,21.8,0.0,3.4,6.9,SE,30.0,NW,S,6.0,19.0,85.0,61.0,1013.8,1013.3,,,14.7,19.7,No,0
Row57346,Dartmoor,10.1,23.4,0.0,5.4,13.2,SE,41.0,SE,SSE,30.0,22.0,75.0,55.0,1016.9,1014.5,,,16.1,22.8,No,0
Row57347,Dartmoor,16.0,26.9,0.0,5.0,10.9,SW,28.0,SSE,SW,7.0,4.0,84.0,56.0,1011.0,1006.6,,,19.4,26.4,No,1
Row57348,Dartmoor,14.3,19.8,1.8,6.2,11.4,SSE,41.0,SSW,S,26.0,19.0,79.0,50.0,1006.5,1007.9,,,15.4,18.8,Yes,0
Row57349,Dartmoor,10.2,20.7,0.0,4.8,3.6,SW,44.0,E,SSW,7.0,19.0,76.0,65.0,1007.9,1007.6,,,15.2,19.6,No,1
Row57350,Dartmoor,7.9,23.5,0.0,5.8,12.7,SW,43.0,,SW,0.0,28.0,99.0,59.0,1018.3,1019.7,,,14.6,22.4,No,0
Row57351,Dartmoor,8.2,23.0,0.0,5.0,13.1,SSW,33.0,SE,SSW,9.0,20.0,84.0,61.0,1023.4,1021.7,,,14.3,22.3,No,0
Row57352,Dartmoor,8.2,30.1,0.0,5.8,13.2,SSW,31.0,ENE,W,6.0,13.0,76.0,26.0,1019.1,1017.6,,,15.5,29.5,No,0
Row57353,Dartmoor,15.4,39.8,0.0,8.4,13.2,SW,61.0,N,NW,20.0,30.0,34.0,18.0,1013.8,1012.0,,,25.9,38.6,No,0
Row57354,Dartmoor,16.9,32.6,0.0,10.6,6.6,ESE,28.0,E,NE,11.0,11.0,81.0,53.0,1011.3,1009.0,,,20.8,30.8,No,0
Row57355,Dartmoor,19.6,24.8,0.0,6.6,8.7,SSW,44.0,WSW,S,7.0,26.0,72.0,95.0,1003.2,1009.7,,,23.2,17.3,No,0
Row57356,Dartmoor,12.1,28.5,0.0,5.0,12.8,SE,35.0,E,W,15.0,15.0,77.0,45.0,1011.1,1009.0,,,17.3,27.0,No,0
Row57357,Dartmoor,10.5,18.3,0.0,5.4,0.8,WSW,48.0,NNW,WSW,13.0,22.0,82.0,92.0,1007.9,1008.2,,,16.1,15.8,No,1
Row57358,Dartmoor,6.7,18.8,2.4,1.6,13.0,SSW,44.0,SSW,SSW,11.0,26.0,74.0,45.0,1022.9,1027.2,,,13.2,17.4,Yes,0
Row57359,Dartmoor,3.5,20.2,0.0,4.6,11.3,SSW,39.0,,SW,0.0,22.0,93.0,54.0,1027.7,1026.0,,,9.6,19.1,No,0
Row57360,Dartmoor,9.6,21.8,0.0,5.2,11.0,ESE,43.0,SSE,ESE,19.0,26.0,68.0,47.0,1024.3,1023.2,,,16.0,20.6,No,0
Row57361,Dartmoor,10.2,24.9,0.2,5.4,5.7,E,37.0,E,ESE,24.0,17.0,73.0,58.0,1022.2,1020.0,,,14.8,21.7,No,0
Row57362,Dartmoor,14.5,30.2,0.0,3.0,1.0,ENE,31.0,,NNE,0.0,7.0,85.0,38.0,1015.1,1011.5,,,19.1,29.4,No,1
Row57363,Dartmoor,18.1,19.4,6.8,2.8,0.6,SW,41.0,SW,SSW,11.0,24.0,99.0,94.0,1011.1,1013.7,,,18.7,17.8,Yes,0
Row57364,Dartmoor,11.4,20.2,1.0,2.4,11.5,SSW,39.0,SSE,SSW,15.0,22.0,76.0,55.0,1021.6,1021.2,,,14.0,18.3,No,0
Row57365,Dartmoor,8.0,21.2,0.0,5.4,6.8,SW,37.0,NW,SSW,7.0,17.0,91.0,59.0,1024.6,1024.2,,,13.1,20.0,No,0
Row57366,Dartmoor,10.1,25.1,0.0,4.0,11.6,E,39.0,ESE,ESE,26.0,22.0,85.0,58.0,1024.2,1022.0,,,15.1,23.4,No,0
Row57367,Dartmoor,16.0,32.0,2.0,8.0,8.7,N,30.0,,NNE,0.0,20.0,81.0,53.0,1015.2,1012.1,,,21.2,27.6,Yes,1
Row57368,Dartmoor,14.2,23.4,1.6,2.6,3.5,ESE,37.0,SSW,E,13.0,17.0,99.0,94.0,1013.9,1014.7,,,17.3,20.0,Yes,1
Row57369,Dartmoor,16.9,21.2,39.4,3.0,3.6,WNW,63.0,W,WSW,30.0,24.0,99.0,90.0,1001.8,1007.3,,,17.2,18.7,Yes,0
Row57370,Dartmoor,13.1,17.2,1.0,2.4,9.9,SW,57.0,WSW,SW,17.0,31.0,83.0,65.0,1012.3,1016.6,,,14.0,16.0,No,0
Row57371,Dartmoor,12.4,27.1,0.0,4.0,8.8,SSW,41.0,SSE,SE,4.0,9.0,99.0,67.0,1019.4,1016.1,,,13.0,24.2,No,0
Row57372,Dartmoor,12.8,25.4,0.0,3.6,12.2,ESE,33.0,ESE,SE,22.0,15.0,85.0,65.0,1015.7,1012.1,,,16.1,24.4,No,0
Row57373,Dartmoor,10.8,27.6,0.0,5.2,0.9,S,26.0,,N,0.0,7.0,99.0,53.0,1009.7,1007.9,,,15.3,26.7,No,1
Row57374,Dartmoor,12.9,20.6,0.0,4.0,2.8,SSW,35.0,S,S,17.0,20.0,89.0,73.0,1010.3,1008.6,,,15.2,18.2,No,1
Row57375,Dartmoor,11.7,16.9,1.2,3.6,10.7,SSW,50.0,SW,SW,24.0,30.0,80.0,57.0,1013.6,1017.5,,,13.2,15.0,Yes,0
Row57376,Dartmoor,6.5,16.2,0.0,3.8,,WSW,31.0,NNW,W,9.0,15.0,90.0,69.0,1019.4,1017.6,,,10.9,15.5,No,0
Row57377,Dartmoor,10.9,18.3,0.0,,,SSW,43.0,WSW,WSW,11.0,20.0,92.0,64.0,1015.4,1016.0,,,13.9,16.8,No,0
Row57378,Dartmoor,12.2,17.2,0.2,8.0,,SSW,39.0,WSW,S,9.0,20.0,83.0,66.0,1017.8,1019.6,,,13.0,15.8,No,0
Row57379,Dartmoor,9.2,30.1,0.0,4.6,11.1,N,39.0,E,N,13.0,20.0,80.0,39.0,1021.5,1018.0,,,14.2,29.0,No,0
Row57380,Dartmoor,14.2,33.9,0.0,9.0,9.4,N,56.0,NNE,N,20.0,30.0,43.0,31.0,1015.9,1011.5,,,22.6,32.2,No,0
Row57381,Dartmoor,20.2,24.2,0.0,10.2,0.0,NNW,41.0,N,NW,17.0,15.0,54.0,99.0,1008.7,1008.1,,,23.6,21.7,No,1
Row57382,Dartmoor,14.3,17.2,10.2,1.2,0.0,SSW,30.0,SSE,SSE,17.0,15.0,99.0,95.0,1013.0,1012.7,,,14.6,16.6,Yes,1
Row57383,Dartmoor,12.6,18.2,1.2,1.2,2.0,SE,35.0,SSE,SE,15.0,24.0,82.0,70.0,1017.0,1017.0,,,14.3,17.3,Yes,0
Row57384,Dartmoor,13.1,25.9,0.0,3.0,6.9,ESE,31.0,ESE,NW,13.0,9.0,94.0,62.0,1017.5,1015.2,,,15.9,23.7,No,0
Row57385,Dartmoor,13.0,30.1,0.0,4.0,11.4,NW,31.0,,NNW,0.0,22.0,99.0,51.0,1015.5,1014.2,,,16.3,29.3,No,0
Row57386,Dartmoor,14.3,21.4,0.0,6.0,3.0,SSW,37.0,SSW,SSW,20.0,19.0,99.0,73.0,1017.5,1019.9,,,16.0,20.3,No,0
Row57387,Dartmoor,5.7,22.2,0.0,3.2,10.5,ESE,39.0,,SE,0.0,19.0,99.0,59.0,1026.0,1023.0,,,9.5,20.7,No,0
Row57388,Dartmoor,8.1,23.1,0.0,3.8,10.0,S,33.0,ESE,SSW,6.0,22.0,99.0,58.0,1020.3,1019.2,,,11.0,21.1,No,0
Row57389,Dartmoor,7.8,19.4,0.0,3.0,9.0,SE,46.0,SE,ESE,19.0,24.0,72.0,57.0,1020.0,1017.6,,,13.1,18.6,No,0
Row57390,Dartmoor,9.6,22.9,0.0,4.6,9.2,ESE,44.0,ESE,ESE,26.0,22.0,76.0,53.0,1016.5,1012.3,,,13.2,21.2,No,0
Row57391,Dartmoor,15.3,19.8,9.4,2.6,0.0,WNW,31.0,SE,SE,9.0,17.0,99.0,97.0,1005.8,1004.5,,,17.6,19.6,Yes,1
Row57392,Dartmoor,15.7,18.0,8.0,0.8,4.4,W,43.0,WSW,WSW,20.0,26.0,100.0,95.0,1004.3,1004.0,,,15.9,16.7,Yes,0
Row57393,Dartmoor,13.6,19.5,1.0,0.6,2.2,N,35.0,N,N,20.0,11.0,99.0,84.0,1001.4,999.7,,,14.1,18.4,No,1
Row57394,Dartmoor,14.0,17.2,9.4,0.6,3.2,WSW,57.0,WSW,SW,19.0,28.0,99.0,95.0,1006.8,1010.0,,,15.1,15.2,Yes,1
Row57395,Dartmoor,12.0,17.4,3.6,1.8,3.0,SSW,43.0,SSW,SSW,13.0,26.0,76.0,67.0,1019.6,1021.8,,,13.6,16.3,Yes,0
Row57396,Dartmoor,11.0,18.7,0.2,3.6,3.7,SSE,33.0,SSE,S,17.0,20.0,85.0,70.0,1027.0,1026.4,,,13.0,17.9,No,0
Row57397,Dartmoor,9.2,26.3,0.0,2.4,10.5,NW,35.0,,SW,0.0,22.0,99.0,70.0,1020.3,1017.8,,,12.2,22.3,No,0
Row57398,Dartmoor,5.3,17.0,0.4,1.8,10.0,W,28.0,,SSW,0.0,15.0,99.0,62.0,1029.4,1028.2,,,7.5,16.0,No,1
Row57399,Dartmoor,2.6,17.4,0.0,1.8,4.8,SSE,20.0,,SSW,0.0,6.0,99.0,86.0,1020.0,1018.7,,,6.3,15.1,No,0
Row57400,Dartmoor,6.4,15.9,0.0,0.4,7.2,SSW,22.0,,S,0.0,15.0,99.0,71.0,1021.2,1020.4,,,10.9,14.1,No,0
Row57401,Dartmoor,6.3,13.3,0.0,1.2,0.1,NE,17.0,,ENE,0.0,6.0,92.0,68.0,1026.2,1023.2,,,7.9,12.4,No,0
Row57402,Dartmoor,8.2,14.3,0.8,1.6,2.7,S,35.0,,S,0.0,22.0,99.0,85.0,1017.7,1018.6,,,10.3,12.6,No,1
Row57403,Dartmoor,6.7,13.0,14.6,1.2,0.6,WSW,44.0,,WSW,0.0,9.0,99.0,99.0,1014.0,1011.5,,,8.0,10.4,Yes,1
Row57404,Dartmoor,8.0,15.7,20.0,0.2,3.6,SW,43.0,WNW,WSW,11.0,24.0,99.0,89.0,1013.8,1013.6,,,12.9,13.4,Yes,1
Row57405,Dartmoor,8.9,14.3,3.2,0.4,4.4,SSW,50.0,WNW,SW,13.0,22.0,100.0,76.0,1015.1,1016.2,,,12.3,13.2,Yes,1
Row57406,Dartmoor,8.6,13.5,2.2,1.8,1.9,SW,43.0,SSW,SSW,15.0,15.0,74.0,76.0,1026.6,1027.7,,,10.9,12.4,Yes,0
Row57407,Dartmoor,8.1,14.1,1.0,0.8,1.2,WSW,22.0,,W,0.0,9.0,97.0,73.0,1033.0,1032.3,,,9.3,12.9,No,0
Row57408,Dartmoor,5.1,14.7,0.2,2.6,1.6,N,37.0,NNE,NNE,13.0,9.0,78.0,72.0,1027.6,1025.3,,,9.6,14.1,No,0
Row57409,Dartmoor,9.5,17.3,0.0,1.6,1.1,N,28.0,NNE,N,6.0,6.0,68.0,71.0,1026.3,1024.3,,,11.8,16.2,No,0
Row57410,Dartmoor,11.5,19.8,0.0,2.4,6.0,NNE,26.0,NNE,NNE,4.0,9.0,67.0,53.0,1023.9,1019.6,,,12.4,19.6,No,0
Row57411,Dartmoor,11.4,20.2,0.0,3.6,7.1,NNE,33.0,N,NE,15.0,9.0,64.0,69.0,1015.9,1012.5,,,13.6,19.1,No,1
Row57412,Dartmoor,12.4,18.1,2.8,3.8,2.9,N,37.0,NNE,N,11.0,13.0,96.0,75.0,1005.5,1001.1,,,12.9,16.3,Yes,1
Row57413,Dartmoor,8.6,11.4,12.2,0.8,3.7,SSW,46.0,SSW,S,22.0,15.0,89.0,92.0,1015.7,1018.0,,,9.7,9.8,Yes,1
Row57414,Dartmoor,7.1,12.2,3.2,0.8,0.6,S,24.0,S,S,6.0,7.0,89.0,75.0,1023.8,1022.8,,,9.2,11.9,Yes,1
Row57415,Dartmoor,7.6,12.4,2.6,1.0,1.4,S,17.0,,S,0.0,11.0,100.0,99.0,1025.5,1023.7,,,8.6,11.6,Yes,1
Row57416,Dartmoor,3.4,15.1,0.0,0.6,3.4,SSW,15.0,,SSE,0.0,6.0,99.0,80.0,1029.1,1026.7,,,6.5,13.3,No,0
Row57417,Dartmoor,-0.5,13.9,0.2,0.6,6.4,N,17.0,,NW,0.0,6.0,99.0,77.0,1025.7,1023.4,,,1.8,13.2,No,0
Row57418,Dartmoor,-0.9,16.0,0.2,1.0,9.4,N,19.0,,N,0.0,2.0,99.0,69.0,1026.5,1024.6,,,2.2,15.6,No,0
Row57419,Dartmoor,2.1,18.7,0.0,1.2,7.9,N,33.0,N,N,13.0,13.0,99.0,66.0,1022.8,1018.4,,,9.9,18.2,No,0
Row57420,Dartmoor,9.9,15.7,0.8,1.6,4.1,NW,35.0,NW,W,9.0,15.0,96.0,71.0,1014.8,1013.7,,,11.6,14.8,No,1
Row57421,Dartmoor,7.8,14.6,0.2,2.0,4.5,NW,54.0,NNW,WNW,20.0,28.0,89.0,96.0,1011.7,1008.6,,,10.3,10.1,No,1
Row57422,Dartmoor,2.9,11.4,3.0,0.4,6.3,WSW,59.0,WSW,WSW,20.0,20.0,85.0,84.0,1016.1,1018.0,,,8.9,8.6,Yes,1
Row57423,Dartmoor,5.3,10.9,3.8,1.4,7.3,S,52.0,S,S,13.0,19.0,79.0,80.0,1024.6,1024.8,,,8.4,9.5,Yes,1
Row57424,Dartmoor,7.3,13.8,2.4,0.6,3.6,S,41.0,S,S,9.0,20.0,99.0,89.0,1026.1,1025.0,,,9.9,12.1,Yes,0
Row57425,Dartmoor,7.8,13.0,0.0,0.8,1.2,S,22.0,SSE,S,6.0,9.0,92.0,97.0,1032.5,1031.1,,,9.4,12.0,No,0
Row57426,Dartmoor,7.6,13.9,0.8,0.8,6.8,SSE,33.0,S,SSE,11.0,20.0,98.0,76.0,1033.0,1031.0,,,8.6,12.1,No,0
Row57427,Dartmoor,4.9,14.5,0.0,1.4,3.9,ESE,26.0,,ESE,0.0,11.0,99.0,72.0,1030.8,1028.3,,,6.5,13.0,No,0
Row57428,Dartmoor,0.2,14.4,0.0,1.0,4.1,E,28.0,,ESE,0.0,13.0,99.0,75.0,1029.9,1028.0,,,5.0,12.7,No,0
Row57429,Dartmoor,0.7,14.4,0.2,1.2,8.6,NNW,15.0,NE,NW,9.0,2.0,99.0,69.0,1027.9,1024.8,,,4.8,14.0,No,0
Row57430,Dartmoor,0.5,12.6,0.2,0.8,0.6,N,33.0,N,N,13.0,15.0,94.0,76.0,1019.2,1012.5,,,7.2,11.4,No,1
Row57431,Dartmoor,7.2,13.4,5.2,1.0,5.3,W,48.0,W,WSW,13.0,20.0,84.0,71.0,1011.5,1013.0,,,9.1,13.0,Yes,1
Row57432,Dartmoor,9.0,14.7,9.4,0.2,0.1,NNW,85.0,NNW,NNW,35.0,31.0,90.0,91.0,1003.1,997.7,,,12.9,13.8,Yes,1
Row57433,Dartmoor,4.5,11.4,37.4,3.2,5.0,W,56.0,NW,WSW,15.0,19.0,97.0,89.0,1001.8,1004.7,,,5.8,8.7,Yes,1
Row57434,Dartmoor,5.5,14.2,9.8,1.5,2.0,W,48.0,NNW,W,9.0,20.0,99.0,93.0,1011.5,1010.7,,,7.9,13.8,Yes,1
Row57435,Dartmoor,9.3,15.2,0.8,0.6,1.7,NW,35.0,NNW,NW,13.0,19.0,100.0,99.0,1024.8,1024.3,,,12.1,13.3,No,1
Row57436,Dartmoor,6.4,15.8,2.4,0.6,8.2,N,46.0,N,N,17.0,24.0,89.0,65.0,1026.1,1022.2,,,9.6,15.3,Yes,0
Row57437,Dartmoor,8.5,15.2,0.2,2.2,6.1,N,35.0,NNW,NW,17.0,6.0,72.0,92.0,1019.9,1021.1,,,10.5,13.9,No,1
Row57438,Dartmoor,3.4,15.9,1.4,1.4,4.8,NW,11.0,,,0.0,0.0,100.0,91.0,1030.1,1029.8,,,5.7,14.0,Yes,0
Row57439,Dartmoor,0.8,16.7,0.2,1.0,8.9,NNE,31.0,ENE,NNE,6.0,9.0,99.0,61.0,1033.5,1031.2,,,4.5,16.4,No,0
Row57440,Dartmoor,4.2,14.9,0.0,1.2,1.5,NNE,35.0,NNE,N,13.0,17.0,74.0,73.0,1032.4,1029.1,,,12.2,14.3,No,0
Row57441,Dartmoor,11.6,17.4,0.0,1.2,3.8,NNE,41.0,NNE,NNE,20.0,19.0,74.0,63.0,1026.0,1022.2,,,12.1,16.4,No,0
Row57442,Dartmoor,10.0,13.3,0.0,2.8,0.0,N,46.0,NNE,NNE,26.0,19.0,75.0,87.0,1015.7,1010.3,,,10.3,11.4,No,1
Row57443,Dartmoor,10.2,15.4,23.8,2.2,8.8,N,41.0,N,NNW,22.0,22.0,96.0,72.0,1009.7,1007.0,,,11.0,14.5,Yes,1
Row57444,Dartmoor,8.4,12.7,2.4,1.6,5.2,WNW,65.0,N,NW,26.0,26.0,97.0,88.0,1002.3,1002.1,,,8.8,9.9,Yes,1
Row57445,Dartmoor,6.2,12.1,9.0,2.0,4.1,W,69.0,W,W,33.0,22.0,89.0,83.0,1007.6,1008.3,,,8.8,11.3,Yes,1
Row57446,Dartmoor,7.1,12.3,5.2,0.6,1.3,WSW,44.0,NNW,WNW,19.0,13.0,99.0,92.0,1004.7,1001.8,,,8.8,11.2,Yes,1
Row57447,Dartmoor,4.4,11.6,14.8,0.6,4.3,SSW,41.0,W,SW,2.0,11.0,97.0,76.0,1018.5,1022.5,,,6.0,10.9,Yes,0
Row57448,Dartmoor,7.3,13.3,2.2,1.0,6.8,WNW,37.0,WNW,WNW,11.0,19.0,93.0,76.0,1022.5,1020.0,,,8.5,12.2,Yes,0
Row57449,Dartmoor,6.8,12.5,0.0,1.6,1.4,WSW,54.0,WNW,SW,22.0,20.0,90.0,87.0,1013.5,1014.7,,,10.6,10.3,No,1
Row57450,Dartmoor,8.8,13.0,0.2,0.6,0.9,WNW,46.0,NW,W,13.0,19.0,89.0,94.0,1023.9,1021.6,,,9.7,10.5,No,1
Row57451,Dartmoor,7.9,12.6,3.6,1.4,2.5,SW,41.0,WSW,SW,7.0,20.0,99.0,73.0,1021.6,1022.1,,,8.9,11.6,Yes,0
Row57452,Dartmoor,4.0,13.9,0.4,0.2,6.7,S,22.0,,SSW,0.0,13.0,99.0,75.0,1031.9,1032.5,,,6.8,13.1,No,0
Row57453,Dartmoor,1.3,12.7,0.0,0.8,1.8,ESE,28.0,,E,0.0,17.0,99.0,68.0,1036.5,1032.6,,,4.3,11.0,No,0
Row57454,Dartmoor,-0.4,12.9,0.0,1.0,9.6,NNE,26.0,ESE,NNE,2.0,15.0,99.0,67.0,1027.0,1021.8,,,1.8,12.4,No,0
Row57455,Dartmoor,1.6,9.6,0.0,1.4,0.0,NNE,30.0,NNE,N,15.0,17.0,91.0,99.0,1016.4,1014.3,,,8.3,8.8,No,1
Row57456,Dartmoor,4.9,11.0,28.4,0.2,0.4,SW,46.0,WSW,SW,20.0,22.0,99.0,99.0,1018.6,1020.1,,,9.4,10.7,Yes,1
Row57457,Dartmoor,8.2,12.6,7.8,0.4,2.2,S,31.0,S,S,15.0,15.0,99.0,81.0,1026.6,1026.5,,,9.8,11.9,Yes,0
Row57458,Dartmoor,6.0,14.6,0.2,0.2,7.2,SE,35.0,ESE,SE,4.0,17.0,100.0,79.0,1028.4,1027.1,,,8.5,13.2,No,0
Row57459,Dartmoor,1.7,13.2,0.0,1.4,8.1,ESE,39.0,SSE,ESE,9.0,20.0,98.0,72.0,1029.0,1026.0,,,4.1,12.2,No,0
Row57460,Dartmoor,4.1,14.7,0.0,1.6,8.1,ESE,31.0,ESE,E,11.0,13.0,88.0,75.0,1025.5,1023.3,,,10.1,14.1,No,0
Row57461,Dartmoor,3.8,14.1,6.0,0.6,7.5,SW,37.0,,SW,0.0,19.0,100.0,77.0,1017.5,1018.0,,,6.6,13.4,Yes,1
Row57462,Dartmoor,-0.9,13.5,0.2,1.2,9.1,N,37.0,,NNW,0.0,17.0,99.0,68.0,1027.6,1024.9,,,2.4,13.0,No,0
Row57463,Dartmoor,9.0,14.2,0.0,1.8,2.4,NNE,41.0,NNE,NNE,15.0,17.0,66.0,61.0,1019.8,1015.7,,,10.0,13.8,No,0
Row57464,Dartmoor,10.0,17.3,0.4,3.2,7.3,N,39.0,N,NNW,17.0,17.0,85.0,72.0,1014.2,1012.6,,,10.9,16.6,No,0
Row57465,Dartmoor,5.6,19.8,0.4,2.6,6.5,NNW,46.0,N,NNW,9.0,26.0,100.0,60.0,1013.8,1010.7,,,9.7,19.1,No,0
Row57466,Dartmoor,9.6,23.1,0.0,0.8,8.0,NNW,61.0,E,N,2.0,19.0,99.0,48.0,1013.7,1009.3,,,11.2,22.8,No,1
